400	300
227	157	2
227	158	2
227	159	2
227	160	2
227	161	2
227	162	2
227	163	2
227	164	2
227	165	2
227	166	2
227	167	2
227	168	2
227	169	2
227	170	1
227	171	1
227	172	1
227	173	1
227	174	1
227	175	1
227	176	1
227	177	1
227	178	1
227	179	1
227	180	1
227	181	0
227	182	3
227	183	3
227	184	3
227	185	3
227	186	3
227	187	3
227	188	3
227	189	3
227	190	3
227	191	3
227	192	3
227	193	2
227	194	2
227	195	2
227	196	2
227	197	2
227	198	2
227	199	2
227	200	2
227	201	2
227	202	2
227	203	2
227	204	2
227	205	2
227	206	2
227	207	2
227	208	2
227	209	0
227	210	0
227	211	0
227	212	3
227	213	3
227	214	3
227	215	3
227	216	3
227	217	3
227	218	3
227	219	3
227	220	3
227	221	3
227	222	3
227	223	3
227	224	3
227	225	3
227	226	3
227	227	3
227	228	3
227	229	3
227	230	3
227	231	3
227	232	3
227	233	3
227	234	3
227	235	3
227	236	2
227	237	2
227	238	0
227	239	0
227	240	2
227	241	0
227	242	0
227	243	0
227	244	0
227	245	0
227	246	3
227	247	3
227	248	3
227	249	3
227	250	3
227	251	3
227	252	3
227	253	3
227	254	3
227	255	3
227	256	3
227	257	3
227	258	3
227	259	3
227	260	3
227	261	3
227	262	0
227	263	0
227	264	0
227	265	0
227	266	0
227	267	1
227	268	1
227	269	1
227	270	1
227	271	1
227	272	1
227	273	1
227	274	1
227	275	1
227	276	1
227	277	1
227	278	1
227	279	1
227	280	1
227	281	1
227	282	1
227	283	0
227	284	3
227	285	3
227	286	3
227	287	3
227	288	3
227	289	1
227	290	1
227	291	1
227	292	1
227	293	1
227	294	1
227	295	3
227	296	1
227	297	3
227	298	3
227	299	0
228	0	0
228	1	2
228	2	0
228	3	2
228	4	3
228	5	3
228	6	3
228	7	3
228	8	3
228	9	3
228	10	1
228	11	1
228	12	1
228	13	1
228	14	1
228	15	1
228	16	1
228	17	1
228	18	1
228	19	2
228	20	2
228	21	2
228	22	2
228	23	2
228	24	2
228	25	2
228	26	2
228	27	2
228	28	2
228	29	2
228	30	2
228	31	2
228	32	2
228	33	2
228	34	2
228	35	2
228	36	2
228	37	2
228	38	2
228	39	2
228	40	2
228	41	2
228	42	2
228	43	2
228	44	2
228	45	2
228	46	2
228	47	1
228	48	1
228	49	1
228	50	1
228	51	2
228	52	2
228	53	2
228	54	2
228	55	2
228	56	2
228	57	2
228	58	2
228	59	2
228	60	0
228	61	0
228	62	0
228	63	1
228	64	1
228	65	1
228	66	1
228	67	1
228	68	1
228	69	1
228	70	1
228	71	1
228	72	1
228	73	1
228	74	1
228	75	1
228	76	1
228	77	1
228	78	0
228	79	0
228	80	0
228	81	0
228	82	1
228	83	1
228	84	1
228	85	1
228	86	1
228	87	1
228	88	1
228	89	1
228	90	1
228	91	1
228	92	1
228	93	1
228	94	2
228	95	0
228	96	2
228	97	2
228	98	2
228	99	2
228	100	2
228	101	2
228	102	2
228	103	2
228	104	2
228	105	2
228	106	2
228	107	2
228	108	2
228	109	2
228	110	2
228	111	2
228	112	2
228	113	2
228	114	3
228	115	3
228	116	3
228	117	3
228	118	3
228	119	3
228	120	3
228	121	3
228	122	3
228	123	3
228	124	3
228	125	3
228	126	3
228	127	3
228	128	3
228	129	3
228	130	0
228	131	0
228	132	2
228	133	2
228	134	2
228	135	2
228	136	2
228	137	2
228	138	2
228	139	2
228	140	2
228	141	2
228	142	2
228	143	2
228	144	2
228	145	2
228	146	2
228	147	2
228	148	2
228	149	2
228	150	0
228	151	2
228	152	0
228	153	2
228	154	0
228	155	2
228	156	2
228	157	2
228	158	2
228	159	2
228	160	2
228	161	2
228	162	2
228	163	2
228	164	2
228	165	2
228	166	2
228	167	2
228	168	2
228	169	2
228	170	2
228	171	1
228	172	1
228	173	1
228	174	1
228	175	1
228	176	1
228	177	1
228	178	1
228	179	1
228	180	1
228	181	1
228	182	3
228	183	3
228	184	3
228	185	3
228	186	3
228	187	3
228	188	3
228	189	3
228	190	3
228	191	3
228	192	2
228	193	2
228	194	2
228	195	2
228	196	2
228	197	2
228	198	2
228	199	2
228	200	2
228	201	2
228	202	2
228	203	2
228	204	2
228	205	2
228	206	2
228	207	2
228	208	0
228	209	0
228	210	0
228	211	3
228	212	3
228	213	3
228	214	3
228	215	3
228	216	3
228	217	3
228	218	3
228	219	3
228	220	3
228	221	3
228	222	3
228	223	3
228	224	3
228	225	3
228	226	3
228	227	3
228	228	3
228	229	3
228	230	3
228	231	3
228	232	3
228	233	3
228	234	3
228	235	2
228	236	2
228	237	2
228	238	2
228	239	2
228	240	2
228	241	2
228	242	2
228	243	0
228	244	0
228	245	0
228	246	0
228	247	3
228	248	3
228	249	3
228	250	3
228	251	3
228	252	3
228	253	3
228	254	3
228	255	3
228	256	3
228	257	3
228	258	3
228	259	3
228	260	3
228	261	0
228	262	0
228	263	0
228	264	0
228	265	0
228	266	1
228	267	1
228	268	1
228	269	1
228	270	1
228	271	1
228	272	1
228	273	1
228	274	1
228	275	1
228	276	1
228	277	1
228	278	1
228	279	1
228	280	1
228	281	1
228	282	0
228	283	3
228	284	3
228	285	3
228	286	3
228	287	1
228	288	1
228	289	1
228	290	1
228	291	1
228	292	1
228	293	3
228	294	3
228	295	3
228	296	3
228	297	3
228	298	3
228	299	0
229	0	0
229	1	2
229	2	2
229	3	2
229	4	3
229	5	3
229	6	3
229	7	3
229	8	3
229	9	1
229	10	1
229	11	1
229	12	1
229	13	1
229	14	1
229	15	1
229	16	1
229	17	1
229	18	1
229	19	1
229	20	1
229	21	1
229	22	1
229	23	2
229	24	2
229	25	2
229	26	2
229	27	2
229	28	2
229	29	2
229	30	2
229	31	2
229	32	2
229	33	2
229	34	2
229	35	2
229	36	2
229	37	2
229	38	2
229	39	2
229	40	2
229	41	2
229	42	2
229	43	2
229	44	2
229	45	2
229	46	2
229	47	2
229	48	2
229	49	1
229	50	1
229	51	2
229	52	2
229	53	2
229	54	2
229	55	2
229	56	2
229	57	2
229	58	2
229	59	0
229	60	2
229	61	0
229	62	1
229	63	1
229	64	1
229	65	1
229	66	1
229	67	1
229	68	1
229	69	1
229	70	1
229	71	1
229	72	1
229	73	1
229	74	1
229	75	0
229	76	1
229	77	0
229	78	0
229	79	0
229	80	1
229	81	1
229	82	1
229	83	1
229	84	1
229	85	1
229	86	1
229	87	1
229	88	1
229	89	1
229	90	1
229	91	1
229	92	1
229	93	2
229	94	2
229	95	2
229	96	2
229	97	2
229	98	2
229	99	2
229	100	2
229	101	2
229	102	2
229	103	2
229	104	2
229	105	2
229	106	2
229	107	2
229	108	2
229	109	2
229	110	2
229	111	2
229	112	2
229	113	2
229	114	2
229	115	3
229	116	3
229	117	3
229	118	3
229	119	3
229	120	3
229	121	3
229	122	3
229	123	3
229	124	3
229	125	3
229	126	3
229	127	3
229	128	3
229	129	3
229	130	2
229	131	2
229	132	2
229	133	2
229	134	2
229	135	2
229	136	2
229	137	2
229	138	2
229	139	2
229	140	2
229	141	2
229	142	2
229	143	2
229	144	2
229	145	2
229	146	2
229	147	2
229	148	2
229	149	2
229	150	2
229	151	1
229	152	0
229	153	1
229	154	2
229	155	2
229	156	2
229	157	2
229	158	2
229	159	2
229	160	2
229	161	2
229	162	2
229	163	2
229	164	2
229	165	2
229	166	2
229	167	2
229	168	2
229	169	2
229	170	1
229	171	1
229	172	1
229	173	1
229	174	1
229	175	1
229	176	1
229	177	1
229	178	1
229	179	1
229	180	3
229	181	3
229	182	3
229	183	3
229	184	3
229	185	3
229	186	3
229	187	3
229	188	3
229	189	3
229	190	3
229	191	3
229	192	2
229	193	2
229	194	2
229	195	2
229	196	2
229	197	2
229	198	2
229	199	2
229	200	2
229	201	2
229	202	2
229	203	2
229	204	2
229	205	2
229	206	2
229	207	2
229	208	3
229	209	3
229	210	3
229	211	3
229	212	3
229	213	3
229	214	3
229	215	3
229	216	3
229	217	3
229	218	3
229	219	3
229	220	3
229	221	3
229	222	3
229	223	3
229	224	3
229	225	3
229	226	3
229	227	3
229	228	3
229	229	3
229	230	3
229	231	3
229	232	3
229	233	3
229	234	2
229	235	2
229	236	2
229	237	2
229	238	2
229	239	2
229	240	2
229	241	2
229	242	2
229	243	2
229	244	0
229	245	0
229	246	3
229	247	3
229	248	3
229	249	3
229	250	3
229	251	3
229	252	3
229	253	3
229	254	3
229	255	3
229	256	3
229	257	3
229	258	3
229	259	3
229	260	3
229	261	3
229	262	0
229	263	0
229	264	1
229	265	1
229	266	1
229	267	1
229	268	1
229	269	1
229	270	1
229	271	1
229	272	1
229	273	1
229	274	1
229	275	1
229	276	1
229	277	1
229	278	1
229	279	1
229	280	1
229	281	1
229	282	0
229	283	3
229	284	3
229	285	3
229	286	0
229	287	1
229	288	1
229	289	1
229	290	3
229	291	1
229	292	3
229	293	3
229	294	3
229	295	3
229	296	3
229	297	3
229	298	3
229	299	0
230	0	0
230	1	2
230	2	2
230	3	2
230	4	0
230	5	3
230	6	3
230	7	3
230	8	3
230	9	3
230	10	1
230	11	3
230	12	1
230	13	1
230	14	1
230	15	1
230	16	1
230	17	1
230	18	1
230	19	1
230	20	1
230	21	1
230	22	1
230	23	1
230	24	2
230	25	2
230	26	2
230	27	2
230	28	2
230	29	2
230	30	2
230	31	2
230	32	2
230	33	2
230	34	2
230	35	2
230	36	2
230	37	2
230	38	2
230	39	2
230	40	2
230	41	2
230	42	2
230	43	2
230	44	2
230	45	2
230	46	2
230	47	2
230	48	2
230	49	2
230	50	2
230	51	2
230	52	2
230	53	2
230	54	2
230	55	2
230	56	2
230	57	2
230	58	2
230	59	0
230	60	0
230	61	0
230	62	1
230	63	0
230	64	0
230	65	0
230	66	1
230	67	1
230	68	1
230	69	1
230	70	1
230	71	1
230	72	0
230	73	0
230	74	1
230	75	0
230	76	0
230	77	0
230	78	1
230	79	0
230	80	1
230	81	1
230	82	1
230	83	1
230	84	1
230	85	1
230	86	1
230	87	1
230	88	1
230	89	1
230	90	1
230	91	1
230	92	1
230	93	2
230	94	2
230	95	2
230	96	2
230	97	2
230	98	2
230	99	2
230	100	2
230	101	2
230	102	2
230	103	2
230	104	2
230	105	2
230	106	2
230	107	2
230	108	2
230	109	2
230	110	2
230	111	2
230	112	2
230	113	2
230	114	2
230	115	3
230	116	3
230	117	3
230	118	3
230	119	3
230	120	3
230	121	3
230	122	3
230	123	3
230	124	3
230	125	3
230	126	3
230	127	3
230	128	3
230	129	2
230	130	0
230	131	2
230	132	2
230	133	2
230	134	2
230	135	2
230	136	2
230	137	2
230	138	2
230	139	2
230	140	2
230	141	2
230	142	2
230	143	2
230	144	2
230	145	2
230	146	2
230	147	2
230	148	2
230	149	0
230	150	0
230	151	1
230	152	1
230	153	1
230	154	1
230	155	2
230	156	2
230	157	2
230	158	2
230	159	2
230	160	2
230	161	2
230	162	2
230	163	2
230	164	2
230	165	2
230	166	2
230	167	2
230	168	2
230	169	2
230	170	1
230	171	1
230	172	1
230	173	1
230	174	1
230	175	1
230	176	1
230	177	1
230	178	1
230	179	3
230	180	3
230	181	3
230	182	3
230	183	3
230	184	3
230	185	3
230	186	3
230	187	3
230	188	3
230	189	3
230	190	3
230	191	2
230	192	2
230	193	2
230	194	2
230	195	2
230	196	2
230	197	2
230	198	2
230	199	2
230	200	2
230	201	2
230	202	2
230	203	2
230	204	2
230	205	0
230	206	0
230	207	2
230	208	3
230	209	3
230	210	3
230	211	3
230	212	3
230	213	3
230	214	3
230	215	3
230	216	3
230	217	3
230	218	3
230	219	3
230	220	3
230	221	3
230	222	3
230	223	3
230	224	3
230	225	3
230	226	3
230	227	3
230	228	3
230	229	3
230	230	3
230	231	3
230	232	3
230	233	3
230	234	3
230	235	2
230	236	2
230	237	2
230	238	2
230	239	2
230	240	2
230	241	2
230	242	2
230	243	2
230	244	0
230	245	3
230	246	3
230	247	3
230	248	3
230	249	3
230	250	3
230	251	3
230	252	3
230	253	3
230	254	3
230	255	3
230	256	3
230	257	3
230	258	3
230	259	3
230	260	3
230	261	0
230	262	0
230	263	0
230	264	0
230	265	0
230	266	1
230	267	1
230	268	1
230	269	1
230	270	1
230	271	1
230	272	1
230	273	1
230	274	1
230	275	1
230	276	1
230	277	1
230	278	1
230	279	1
230	280	1
230	281	3
230	282	0
230	283	3
230	284	3
230	285	3
230	286	3
230	287	3
230	288	1
230	289	1
230	290	3
230	291	3
230	292	3
230	293	3
230	294	3
230	295	3
230	296	3
230	297	3
230	298	3
230	299	0
231	0	0
231	1	2
231	2	2
231	3	2
231	4	3
231	5	3
231	6	3
231	7	3
231	8	3
231	9	3
231	10	3
231	11	1
231	12	3
231	13	1
231	14	1
231	15	1
231	16	1
231	17	1
231	18	1
231	19	1
231	20	1
231	21	1
231	22	1
231	23	1
231	24	1
231	25	1
231	26	2
231	27	2
231	28	2
231	29	2
231	30	2
231	31	2
231	32	2
231	33	2
231	34	2
231	35	2
231	36	2
231	37	2
231	38	2
231	39	2
231	40	2
231	41	2
231	42	2
231	43	2
231	44	2
231	45	2
231	46	2
231	47	2
231	48	2
231	49	2
231	50	2
231	51	2
231	52	2
231	53	2
231	54	2
231	55	2
231	56	2
231	57	2
231	58	2
231	59	0
231	60	2
231	61	2
231	62	0
231	63	0
231	64	0
231	65	0
231	66	0
231	67	0
231	68	1
231	69	0
231	70	3
231	71	3
231	72	3
231	73	0
231	74	3
231	75	0
231	76	0
231	77	3
231	78	1
231	79	1
231	80	1
231	81	1
231	82	1
231	83	1
231	84	1
231	85	1
231	86	1
231	87	1
231	88	1
231	89	1
231	90	1
231	91	1
231	92	1
231	93	2
231	94	2
231	95	2
231	96	2
231	97	2
231	98	2
231	99	2
231	100	2
231	101	2
231	102	2
231	103	2
231	104	2
231	105	2
231	106	2
231	107	2
231	108	2
231	109	2
231	110	2
231	111	2
231	112	2
231	113	2
231	114	2
231	115	2
231	116	0
231	117	3
231	118	3
231	119	3
231	120	3
231	121	3
231	122	3
231	123	3
231	124	3
231	125	3
231	126	3
231	127	3
231	128	1
231	129	1
231	130	2
231	131	2
231	132	2
231	133	2
231	134	2
231	135	2
231	136	2
231	137	2
231	138	2
231	139	2
231	140	2
231	141	2
231	142	2
231	143	2
231	144	2
231	145	2
231	146	2
231	147	2
231	148	3
231	149	2
231	150	3
231	151	1
231	152	1
231	153	1
231	154	2
231	155	1
231	156	2
231	157	2
231	158	2
231	159	2
231	160	2
231	161	2
231	162	2
231	163	2
231	164	2
231	165	2
231	166	2
231	167	2
231	168	1
231	169	1
231	170	1
231	171	1
231	172	1
231	173	1
231	174	1
231	175	1
231	176	1
231	177	1
231	178	1
231	179	0
231	180	3
231	181	3
231	182	3
231	183	3
231	184	3
231	185	3
231	186	3
231	187	3
231	188	3
231	189	3
231	190	3
231	191	2
231	192	2
231	193	2
231	194	2
231	195	2
231	196	2
231	197	2
231	198	2
231	199	2
231	200	2
231	201	2
231	202	2
231	203	2
231	204	2
231	205	2
231	206	0
231	207	0
231	208	0
231	209	3
231	210	3
231	211	3
231	212	3
231	213	3
231	214	3
231	215	3
231	216	3
231	217	3
231	218	3
231	219	3
231	220	3
231	221	3
231	222	3
231	223	3
231	224	3
231	225	3
231	226	3
231	227	3
231	228	3
231	229	3
231	230	2
231	231	2
231	232	2
231	233	0
231	234	2
231	235	2
231	236	2
231	237	2
231	238	2
231	239	2
231	240	2
231	241	2
231	242	2
231	243	2
231	244	3
231	245	3
231	246	3
231	247	3
231	248	3
231	249	3
231	250	3
231	251	3
231	252	3
231	253	3
231	254	3
231	255	3
231	256	3
231	257	3
231	258	3
231	259	3
231	260	3
231	261	3
231	262	0
231	263	0
231	264	0
231	265	1
231	266	1
231	267	1
231	268	1
231	269	1
231	270	1
231	271	0
231	272	0
231	273	1
231	274	1
231	275	1
231	276	1
231	277	1
231	278	1
231	279	1
231	280	3
231	281	0
231	282	3
231	283	3
231	284	3
231	285	3
231	286	3
231	287	1
231	288	3
231	289	3
231	290	3
231	291	3
231	292	3
231	293	3
231	294	3
231	295	3
231	296	3
231	297	3
231	298	3
231	299	0
232	0	0
232	1	2
232	2	2
232	3	2
232	4	3
232	5	3
232	6	3
232	7	3
232	8	3
232	9	3
232	10	1
232	11	3
232	12	1
232	13	1
232	14	1
232	15	1
232	16	1
232	17	1
232	18	1
232	19	1
232	20	1
232	21	1
232	22	1
232	23	1
232	24	1
232	25	1
232	26	1
232	27	1
232	28	1
232	29	0
232	30	2
232	31	0
232	32	0
232	33	2
232	34	2
232	35	2
232	36	2
232	37	2
232	38	0
232	39	2
232	40	2
232	41	2
232	42	2
232	43	2
232	44	2
232	45	2
232	46	2
232	47	2
232	48	2
232	49	2
232	50	2
232	51	2
232	52	2
232	53	2
232	54	2
232	55	2
232	56	2
232	57	2
232	58	2
232	59	2
232	60	2
232	61	0
232	62	0
232	63	3
232	64	0
232	65	3
232	66	0
232	67	0
232	68	3
232	69	3
232	70	3
232	71	3
232	72	0
232	73	0
232	74	3
232	75	3
232	76	3
232	77	3
232	78	1
232	79	1
232	80	1
232	81	1
232	82	1
232	83	1
232	84	1
232	85	1
232	86	1
232	87	1
232	88	1
232	89	1
232	90	1
232	91	1
232	92	1
232	93	2
232	94	2
232	95	2
232	96	2
232	97	2
232	98	2
232	99	2
232	100	2
232	101	2
232	102	2
232	103	2
232	104	2
232	105	2
232	106	2
232	107	2
232	108	2
232	109	2
232	110	2
232	111	2
232	112	2
232	113	2
232	114	2
232	115	2
232	116	3
232	117	3
232	118	3
232	119	3
232	120	1
232	121	1
232	122	3
232	123	3
232	124	1
232	125	1
232	126	3
232	127	1
232	128	0
232	129	1
232	130	1
232	131	2
232	132	2
232	133	2
232	134	2
232	135	2
232	136	2
232	137	2
232	138	2
232	139	2
232	140	2
232	141	2
232	142	2
232	143	2
232	144	2
232	145	2
232	146	2
232	147	2
232	148	2
232	149	3
232	150	3
232	151	3
232	152	1
232	153	1
232	154	1
232	155	1
232	156	1
232	157	2
232	158	2
232	159	2
232	160	2
232	161	2
232	162	2
232	163	2
232	164	2
232	165	2
232	166	2
232	167	1
232	168	2
232	169	1
232	170	1
232	171	1
232	172	1
232	173	1
232	174	1
232	175	1
232	176	1
232	177	1
232	178	1
232	179	3
232	180	2
232	181	3
232	182	3
232	183	3
232	184	3
232	185	3
232	186	3
232	187	3
232	188	3
232	189	3
232	190	3
232	191	2
232	192	2
232	193	2
232	194	2
232	195	2
232	196	2
232	197	2
232	198	2
232	199	2
232	200	2
232	201	2
232	202	2
232	203	2
232	204	2
232	205	2
232	206	0
232	207	0
232	208	3
232	209	3
232	210	3
232	211	3
232	212	3
232	213	3
232	214	3
232	215	3
232	216	3
232	217	3
232	218	3
232	219	3
232	220	3
232	221	3
232	222	3
232	223	1
232	224	1
232	225	1
232	226	3
232	227	1
232	228	1
232	229	2
232	230	2
232	231	2
232	232	2
232	233	2
232	234	2
232	235	2
232	236	2
232	237	2
232	238	2
232	239	2
232	240	2
232	241	2
232	242	2
232	243	2
232	244	3
232	245	3
232	246	3
232	247	3
232	248	3
232	249	3
232	250	3
232	251	3
232	252	3
232	253	3
232	254	3
232	255	3
232	256	3
232	257	3
232	258	3
232	259	3
232	260	3
232	261	0
232	262	0
232	263	0
232	264	1
232	265	1
232	266	1
232	267	1
232	268	1
232	269	1
232	270	0
232	271	3
232	272	3
232	273	3
232	274	3
232	275	3
232	276	0
232	277	3
232	278	3
232	279	3
232	280	3
232	281	3
232	282	3
232	283	3
232	284	3
232	285	3
232	286	3
232	287	3
232	288	3
232	289	3
232	290	3
232	291	3
232	292	3
232	293	3
232	294	3
232	295	3
232	296	3
232	297	3
232	298	3
232	299	0
233	0	0
233	1	2
233	2	2
233	3	2
233	4	3
233	5	3
233	6	3
233	7	3
233	8	3
233	9	3
233	10	3
233	11	1
233	12	1
233	13	1
233	14	1
233	15	1
233	16	1
233	17	1
233	18	1
233	19	1
233	20	1
233	21	1
233	22	1
233	23	1
233	24	1
233	25	1
233	26	1
233	27	1
233	28	1
233	29	1
233	30	1
233	31	1
233	32	0
233	33	1
233	34	2
233	35	2
233	36	2
233	37	2
233	38	1
233	39	1
233	40	1
233	41	2
233	42	0
233	43	2
233	44	2
233	45	2
233	46	2
233	47	2
233	48	2
233	49	2
233	50	2
233	51	2
233	52	2
233	53	2
233	54	2
233	55	2
233	56	2
233	57	2
233	58	2
233	59	2
233	60	2
233	61	2
233	62	2
233	63	0
233	64	3
233	65	3
233	66	3
233	67	3
233	68	3
233	69	3
233	70	3
233	71	3
233	72	3
233	73	3
233	74	3
233	75	3
233	76	3
233	77	1
233	78	0
233	79	1
233	80	1
233	81	1
233	82	1
233	83	1
233	84	1
233	85	1
233	86	1
233	87	1
233	88	1
233	89	1
233	90	1
233	91	1
233	92	1
233	93	2
233	94	2
233	95	2
233	96	2
233	97	2
233	98	2
233	99	2
233	100	2
233	101	2
233	102	2
233	103	2
233	104	2
233	105	2
233	106	2
233	107	2
233	108	2
233	109	2
233	110	2
233	111	2
233	112	2
233	113	2
233	114	2
233	115	2
233	116	2
233	117	0
233	118	1
233	119	1
233	120	1
233	121	1
233	122	1
233	123	1
233	124	1
233	125	1
233	126	1
233	127	3
233	128	1
233	129	1
233	130	1
233	131	2
233	132	2
233	133	2
233	134	2
233	135	2
233	136	2
233	137	2
233	138	2
233	139	2
233	140	2
233	141	2
233	142	2
233	143	2
233	144	2
233	145	2
233	146	2
233	147	1
233	148	2
233	149	0
233	150	3
233	151	1
233	152	3
233	153	1
233	154	3
233	155	1
233	156	1
233	157	2
233	158	2
233	159	2
233	160	2
233	161	2
233	162	2
233	163	2
233	164	2
233	165	1
233	166	1
233	167	1
233	168	1
233	169	1
233	170	1
233	171	1
233	172	1
233	173	1
233	174	1
233	175	1
233	176	1
233	177	1
233	178	3
233	179	3
233	180	3
233	181	2
233	182	3
233	183	3
233	184	3
233	185	3
233	186	3
233	187	3
233	188	3
233	189	3
233	190	3
233	191	2
233	192	2
233	193	2
233	194	2
233	195	2
233	196	2
233	197	2
233	198	2
233	199	2
233	200	2
233	201	2
233	202	2
233	203	2
233	204	2
233	205	0
233	206	2
233	207	0
233	208	0
233	209	3
233	210	3
233	211	3
233	212	3
233	213	3
233	214	3
233	215	3
233	216	3
233	217	3
233	218	3
233	219	3
233	220	3
233	221	3
233	222	1
233	223	1
233	224	1
233	225	1
233	226	1
233	227	1
233	228	1
233	229	1
233	230	2
233	231	2
233	232	2
233	233	2
233	234	2
233	235	2
233	236	2
233	237	2
233	238	2
233	239	2
233	240	2
233	241	2
233	242	2
233	243	2
233	244	0
233	245	3
233	246	3
233	247	3
233	248	3
233	249	3
233	250	3
233	251	3
233	252	3
233	253	3
233	254	3
233	255	3
233	256	3
233	257	3
233	258	3
233	259	3
233	260	0
233	261	3
233	262	0
233	263	0
233	264	0
233	265	0
233	266	1
233	267	1
233	268	0
233	269	0
233	270	0
233	271	0
233	272	3
233	273	3
233	274	3
233	275	3
233	276	3
233	277	3
233	278	3
233	279	3
233	280	3
233	281	3
233	282	3
233	283	3
233	284	3
233	285	3
233	286	3
233	287	3
233	288	3
233	289	3
233	290	3
233	291	3
233	292	3
233	293	3
233	294	3
233	295	3
233	296	3
233	297	3
233	298	3
233	299	0
234	0	0
234	1	2
234	2	2
234	3	2
234	4	2
234	5	3
234	6	3
234	7	3
234	8	3
234	9	3
234	10	3
234	11	1
234	12	1
234	13	1
234	14	1
234	15	1
234	16	1
234	17	1
234	18	1
234	19	1
234	20	1
234	21	1
234	22	1
234	23	1
234	24	1
234	25	1
234	26	1
234	27	1
234	28	1
234	29	1
234	30	1
234	31	1
234	32	1
234	33	2
234	34	2
234	35	0
234	36	1
234	37	1
234	38	0
234	39	1
234	40	0
234	41	1
234	42	2
234	43	0
234	44	2
234	45	2
234	46	2
234	47	2
234	48	2
234	49	2
234	50	2
234	51	2
234	52	2
234	53	2
234	54	2
234	55	2
234	56	2
234	57	2
234	58	2
234	59	2
234	60	2
234	61	2
234	62	2
234	63	2
234	64	3
234	65	3
234	66	3
234	67	3
234	68	3
234	69	3
234	70	3
234	71	3
234	72	3
234	73	3
234	74	3
234	75	3
234	76	3
234	77	3
234	78	1
234	79	1
234	80	1
234	81	1
234	82	1
234	83	1
234	84	1
234	85	1
234	86	1
234	87	1
234	88	1
234	89	1
234	90	1
234	91	1
234	92	1
234	93	2
234	94	2
234	95	2
234	96	2
234	97	2
234	98	2
234	99	2
234	100	2
234	101	2
234	102	2
234	103	2
234	104	2
234	105	2
234	106	2
234	107	2
234	108	2
234	109	2
234	110	2
234	111	2
234	112	2
234	113	2
234	114	2
234	115	2
234	116	1
234	117	1
234	118	1
234	119	1
234	120	1
234	121	1
234	122	1
234	123	1
234	124	1
234	125	1
234	126	1
234	127	1
234	128	1
234	129	1
234	130	1
234	131	2
234	132	2
234	133	2
234	134	2
234	135	2
234	136	2
234	137	2
234	138	2
234	139	2
234	140	2
234	141	2
234	142	2
234	143	2
234	144	2
234	145	2
234	146	2
234	147	1
234	148	1
234	149	3
234	150	3
234	151	3
234	152	1
234	153	3
234	154	1
234	155	3
234	156	1
234	157	3
234	158	2
234	159	2
234	160	2
234	161	2
234	162	2
234	163	2
234	164	2
234	165	2
234	166	1
234	167	1
234	168	1
234	169	1
234	170	1
234	171	1
234	172	1
234	173	1
234	174	1
234	175	1
234	176	1
234	177	1
234	178	0
234	179	3
234	180	3
234	181	3
234	182	2
234	183	3
234	184	3
234	185	3
234	186	3
234	187	3
234	188	3
234	189	3
234	190	2
234	191	2
234	192	3
234	193	2
234	194	2
234	195	2
234	196	2
234	197	2
234	198	2
234	199	2
234	200	2
234	201	2
234	202	2
234	203	2
234	204	2
234	205	0
234	206	2
234	207	0
234	208	3
234	209	3
234	210	3
234	211	3
234	212	3
234	213	3
234	214	3
234	215	3
234	216	3
234	217	3
234	218	3
234	219	3
234	220	3
234	221	3
234	222	1
234	223	1
234	224	1
234	225	1
234	226	1
234	227	1
234	228	1
234	229	1
234	230	2
234	231	2
234	232	2
234	233	2
234	234	2
234	235	2
234	236	2
234	237	2
234	238	2
234	239	2
234	240	2
234	241	2
234	242	2
234	243	2
234	244	2
234	245	3
234	246	3
234	247	3
234	248	3
234	249	3
234	250	3
234	251	3
234	252	3
234	253	3
234	254	3
234	255	3
234	256	3
234	257	3
234	258	3
234	259	3
234	260	3
234	261	3
234	262	0
234	263	0
234	264	0
234	265	0
234	266	0
234	267	0
234	268	0
234	269	0
234	270	0
234	271	0
234	272	3
234	273	3
234	274	3
234	275	3
234	276	3
234	277	3
234	278	3
234	279	3
234	280	3
234	281	3
234	282	3
234	283	3
234	284	3
234	285	3
234	286	3
234	287	3
234	288	3
234	289	3
234	290	3
234	291	3
234	292	3
234	293	3
234	294	3
234	295	3
234	296	3
234	297	3
234	298	3
234	299	0
235	0	0
235	1	2
235	2	2
235	3	2
235	4	2
235	5	2
235	6	3
235	7	3
235	8	3
235	9	3
235	10	3
235	11	1
235	12	1
235	13	1
235	14	1
235	15	1
235	16	1
235	17	1
235	18	1
235	19	1
235	20	1
235	21	1
235	22	1
235	23	1
235	24	1
235	25	1
235	26	1
235	27	1
235	28	1
235	29	1
235	30	1
235	31	1
235	32	1
235	33	0
235	34	0
235	35	0
235	36	1
235	37	1
235	38	1
235	39	1
235	40	1
235	41	1
235	42	1
235	43	2
235	44	2
235	45	2
235	46	2
235	47	2
235	48	2
235	49	2
235	50	2
235	51	2
235	52	2
235	53	2
235	54	2
235	55	2
235	56	2
235	57	2
235	58	2
235	59	2
235	60	2
235	61	2
235	62	2
235	63	2
235	64	2
235	65	3
235	66	3
235	67	3
235	68	3
235	69	3
235	70	3
235	71	3
235	72	3
235	73	3
235	74	3
235	75	3
235	76	3
235	77	3
235	78	3
235	79	1
235	80	1
235	81	1
235	82	1
235	83	1
235	84	1
235	85	1
235	86	1
235	87	1
235	88	1
